,id,Yield
8493,82544,12.56
8494,82545,8.88
8495,82546,9.4
8496,82547,10.37
8497,82548,6.21
8498,82549,7.78
8499,82550,9.3
8500,82551,10.33
8501,82552,9.36
8502,82553,9.22
8503,82554,8.89
8504,82555,5.52
8505,82556,14.03
8506,82557,10.9
8507,82558,11.08
8508,82559,8.03
8509,82560,12.0
8510,82561,12.53
8511,82562,10.51
8512,82563,7.47
8513,82564,10.69
8514,82565,9.8
8515,82566,5.62
8516,82567,8.89
8517,82568,8.49
8518,82569,11.77
8519,82570,7.47
8520,82571,11.39
8521,82572,14.51
8522,82573,12.48
8523,82574,12.52
8524,82575,10.9
8525,82576,10.31
8526,82577,11.14
8527,82578,11.4
8528,82579,12.09
8529,82580,6.84
8530,82581,6.79
8531,82582,10.69
8532,82583,7.47
8533,82584,10.37
8534,82585,13.71
8535,82586,9.6
8536,82587,11.0
8537,82588,7.79
8538,82589,12.74
8539,82590,12.01
8540,82591,8.19
8541,82592,8.46
8542,82593,14.73
8543,82594,11.72
8544,82595,12.89
8545,82596,8.87
8546,82597,9.68
8547,82598,11.84
8548,82599,10.31
8549,82600,8.68
8550,82601,8.89
8551,82602,10.05
8552,82603,11.75
8553,82604,10.69
8554,82605,9.54
8555,82606,9.93
8556,82607,10.69
8557,82608,9.85
8558,82609,10.08
8559,82610,9.52
8560,82611,13.83
8561,82612,11.75
8562,82613,8.96
8563,82614,9.54
8564,82615,9.85
8565,82616,5.98
8566,82617,8.88
8567,82618,9.92
8568,82619,9.71
8569,82620,9.02
8570,82621,12.04
8571,82622,11.3
8572,82623,6.21
8573,82624,6.84
8574,82625,9.89
8575,82626,12.83
8576,82627,8.57
8577,82628,11.75
8578,82629,10.97
8579,82630,6.21
8580,82631,12.97
8581,82632,7.58
8582,82633,13.97
8583,82634,9.76
8584,82635,11.75
8585,82636,11.14
8586,82637,10.34
8587,82638,10.4
8588,82639,9.93
8589,82640,11.84
8590,82641,5.42
8591,82642,6.19
8592,82643,9.92
8593,82644,11.82
8594,82645,9.84
8595,82646,7.58
8596,82647,4.23
8597,82648,10.69
8598,82649,10.69
8599,82650,10.69
8600,82651,8.74
8601,82652,7.58
8602,82653,9.47
8603,82654,10.26
8604,82655,8.91
8605,82656,9.15
8606,82657,7.58
8607,82658,10.69
8608,82659,9.91
8609,82660,6.25
8610,82661,10.31
8611,82662,7.68
8612,82663,11.05
8613,82664,9.6
8614,82665,9.27
8615,82666,9.37
8616,82667,9.47
8617,82668,12.56
8618,82669,11.14
8619,82670,10.85
8620,82671,13.51
8621,82672,10.4
8622,82673,8.35
8623,82674,9.84
8624,82675,13.4
8625,82676,10.05
8626,82677,13.92
8627,82678,14.67
8628,82679,9.57
8629,82680,10.4
8630,82681,6.84
8631,82682,9.34
8632,82683,8.59
8633,82684,13.99
8634,82685,10.31
8635,82686,4.86
8636,82687,7.58
8637,82688,5.22
8638,82689,11.03
8639,82690,8.89
8640,82691,11.3
8641,82692,8.57
8642,82693,7.47
8643,82694,13.71
8644,82695,5.53
8645,82696,6.46
8646,82697,6.4
8647,82698,6.21
8648,82699,9.6
8649,82700,6.84
8650,82701,8.24
8651,82702,12.1
8652,82703,5.62
8653,82704,9.47
8654,82705,6.79
8655,82706,10.69
8656,82707,4.83
8657,82708,5.57
8658,82709,9.92
8659,82710,10.9
8660,82711,8.35
8661,82712,10.69
8662,82713,10.29
8663,82714,6.25
8664,82715,10.21
8665,82716,13.92
8666,82717,9.97
8667,82718,6.84
8668,82719,9.54
8669,82720,13.51
8670,82721,12.16
8671,82722,12.03
8672,82723,9.23
8673,82724,9.6
8674,82725,10.98
8675,82726,11.3
8676,82727,9.39
8677,82728,7.58
8678,82729,11.84
8679,82730,6.84
8680,82731,7.79
8681,82732,10.45
8682,82733,8.96
8683,82734,9.8
8684,82735,9.6
8685,82736,10.31
8686,82737,7.95
8687,82738,11.74
8688,82739,6.25
8689,82740,9.23
8690,82741,9.97
8691,82742,11.68
8692,82743,12.42
8693,82744,13.75
8694,82745,15.21
8695,82746,9.19
8696,82747,6.33
8697,82748,12.4
8698,82749,9.6
8699,82750,6.84
8700,82751,6.4
8701,82752,9.54
8702,82753,8.91
8703,82754,6.73
8704,82755,11.43
8705,82756,9.88
8706,82757,7.68
8707,82758,7.47
8708,82759,9.97
8709,82760,11.14
8710,82761,11.55
8711,82762,8.35
8712,82763,9.71
8713,82764,9.95
8714,82765,13.04
8715,82766,7.47
8716,82767,6.79
8717,82768,9.6
8718,82769,9.72
8719,82770,14.14
8720,82771,9.27
8721,82772,9.8
8722,82773,8.49
8723,82774,10.31
8724,82775,9.96
8725,82776,9.22
8726,82777,11.01
8727,82778,7.95
8728,82779,11.95
8729,82780,6.25
8730,82781,13.81
8731,82782,5.62
8732,82783,6.84
8733,82784,14.81
8734,82785,12.09
8735,82786,9.47
8736,82787,13.17
8737,82788,9.36
8738,82789,10.83
8739,82790,12.3
8740,82791,8.68
8741,82792,12.42
8742,82793,9.6
8743,82794,12.42
8744,82795,13.46
8745,82796,7.47
8746,82797,9.28
8747,82798,9.13
8748,82799,4.82
8749,82800,10.93
8750,82801,7.47
8751,82802,11.12
8752,82803,12.64
8753,82804,8.57
8754,82805,9.54
8755,82806,11.14
8756,82807,6.73
8757,82808,9.37
8758,82809,11.74
8759,82810,11.0
8760,82811,10.15
8761,82812,12.21
8762,82813,16.15
8763,82814,8.03
8764,82815,8.97
8765,82816,7.95
8766,82817,11.3
8767,82818,11.18
8768,82819,6.4
8769,82820,8.4
8770,82821,12.01
8771,82822,8.96
8772,82823,6.46
8773,82824,10.31
8774,82825,10.85
8775,82826,9.2
8776,82827,9.8
8777,82828,9.54
8778,82829,5.61
8779,82830,6.4
8780,82831,10.18
8781,82832,6.25
8782,82833,8.89
8783,82834,11.84
8784,82835,10.36
8785,82836,6.84
8786,82837,6.67
8787,82838,10.45
8788,82839,15.55
8789,82840,9.65
8790,82841,7.69
8791,82842,10.4
8792,82843,6.84
8793,82844,11.0
8794,82845,7.95
8795,82846,10.31
8796,82847,10.45
8797,82848,10.31
8798,82849,4.91
8799,82850,4.14
8800,82851,11.84
8801,82852,12.85
8802,82853,6.25
8803,82854,10.45
8804,82855,7.57
8805,82856,11.75
8806,82857,7.68
8807,82858,11.72
8808,82859,11.78
8809,82860,9.23
8810,82861,11.19
8811,82862,9.04
8812,82863,11.75
8813,82864,10.76
8814,82865,13.62
8815,82866,6.46
8816,82867,10.15
8817,82868,8.89
8818,82869,11.0
8819,82870,10.31
8820,82871,9.85
8821,82872,10.98
8822,82873,12.1
8823,82874,10.05
8824,82875,6.79
8825,82876,12.01
8826,82877,13.84
8827,82878,5.61
8828,82879,8.42
8829,82880,6.79
8830,82881,10.46
8831,82882,8.57
8832,82883,11.01
8833,82884,14.65
8834,82885,11.24
8835,82886,11.74
8836,82887,9.27
8837,82888,12.43
8838,82889,11.54
8839,82890,8.68
8840,82891,12.53
8841,82892,7.47
8842,82893,5.29
8843,82894,10.29
8844,82895,6.84
8845,82896,10.85
8846,82897,9.22
8847,82898,10.31
8848,82899,8.67
8849,82900,9.65
8850,82901,9.71
8851,82902,10.02
8852,82903,10.98
8853,82904,9.53
8854,82905,7.58
8855,82906,7.47
8856,82907,11.01
8857,82908,11.28
8858,82909,10.45
8859,82910,7.68
8860,82911,10.86
8861,82912,9.27
8862,82913,8.52
8863,82914,9.55
8864,82915,5.98
8865,82916,6.21
8866,82917,9.89
8867,82918,9.37
8868,82919,10.4
8869,82920,7.58
8870,82921,11.31
8871,82922,12.09
8872,82923,6.73
8873,82924,7.9
8874,82925,8.37
8875,82926,12.76
8876,82927,13.17
8877,82928,12.01
8878,82929,7.47
8879,82930,9.3
8880,82931,7.68
8881,82932,9.77
8882,82933,10.69
8883,82934,11.75
8884,82935,10.51
8885,82936,7.68
8886,82937,10.9
8887,82938,9.54
8888,82939,10.79
8889,82940,6.73
8890,82941,9.37
8891,82942,13.84
8892,82943,10.62
8893,82944,6.4
8894,82945,9.85
8895,82946,9.6
8896,82947,8.87
8897,82948,13.51
8898,82949,9.71
8899,82950,11.21
8900,82951,11.55
8901,82952,11.75
8902,82953,13.51
8903,82954,4.74
8904,82955,11.48
8905,82956,12.56
8906,82957,10.45
8907,82958,9.3
8908,82959,11.05
8909,82960,13.54
8910,82961,12.22
8911,82962,11.47
8912,82963,13.75
8913,82964,8.89
8914,82965,10.31
8915,82966,6.46
8916,82967,9.6
8917,82968,8.74
8918,82969,9.88
8919,82970,7.74
8920,82971,11.75
8921,82972,6.84
8922,82973,10.85
8923,82974,14.96
8924,82975,6.73
8925,82976,8.54
8926,82977,9.54
8927,82978,10.86
8928,82979,12.42
8929,82980,9.65
8930,82981,9.22
8931,82982,6.79
8932,82983,11.0
8933,82984,6.84
8934,82985,9.32
8935,82986,9.71
8936,82987,8.74
8937,82988,12.73
8938,82989,9.85
8939,82990,15.64
8940,82991,9.89
8941,82992,9.01
8942,82993,8.96
8943,82994,9.54
8944,82995,9.6
8945,82996,6.4
8946,82997,6.84
8947,82998,9.89
8948,82999,9.47
8949,83000,10.45
8950,83001,11.12
8951,83002,12.2
8952,83003,7.58
8953,83004,6.46
8954,83005,11.74
8955,83006,7.47
8956,83007,12.19
8957,83008,9.85
8958,83009,10.9
8959,83010,8.75
8960,83011,10.51
8961,83012,10.85
8962,83013,9.01
8963,83014,9.6
8964,83015,7.58
8965,83016,10.31
8966,83017,10.37
8967,83018,9.34
8968,83019,13.62
8969,83020,6.84
8970,83021,10.31
8971,83022,6.79
8972,83023,8.35
8973,83024,7.47
8974,83025,12.03
8975,83026,12.23
8976,83027,9.27
8977,83028,6.73
8978,83029,11.14
8979,83030,7.58
8980,83031,9.54
8981,83032,6.33
8982,83033,9.88
8983,83034,9.22
8984,83035,9.73
8985,83036,12.39
8986,83037,7.58
8987,83038,11.0
8988,83039,10.31
8989,83040,9.93
8990,83041,12.1
8991,83042,13.4
8992,83043,10.45
8993,83044,6.84
8994,83045,9.28
8995,83046,11.87
8996,83047,11.3
8997,83048,4.91
8998,83049,9.54
8999,83050,6.84
9000,83051,6.79
9001,83052,8.89
9002,83053,10.71
9003,83054,7.68
9004,83055,8.89
9005,83056,4.41
9006,83057,9.54
9007,83058,8.49
9008,83059,6.07
9009,83060,11.75
9010,83061,14.68
9011,83062,6.67
9012,83063,9.34
9013,83064,6.21
9014,83065,10.51
9015,83066,10.13
9016,83067,6.84
9017,83068,10.31
9018,83069,9.8
9019,83070,11.12
9020,83071,9.6
9021,83072,9.47
9022,83073,6.33
9023,83074,9.8
9024,83075,7.47
9025,83076,9.89
9026,83077,10.9
9027,83078,9.85
9028,83079,10.23
9029,83080,6.4
9030,83081,8.56
9031,83082,8.19
9032,83083,9.71
9033,83084,10.31
9034,83085,6.25
9035,83086,7.58
9036,83087,14.29
9037,83088,6.33
9038,83089,7.68
9039,83090,12.53
9040,83091,10.89
9041,83092,10.69
9042,83093,17.01
9043,83094,10.45
9044,83095,7.58
9045,83096,11.92
9046,83097,10.18
9047,83098,7.58
9048,83099,4.16
9049,83100,12.44
9050,83101,12.43
9051,83102,11.14
9052,83103,5.61
9053,83104,10.69
9054,83105,7.68
9055,83106,7.79
9056,83107,12.44
9057,83108,11.0
9058,83109,9.32
9059,83110,7.57
9060,83111,11.19
9061,83112,6.84
9062,83113,9.4
9063,83114,8.69
9064,83115,8.19
9065,83116,12.17
9066,83117,7.47
9067,83118,11.32
9068,83119,9.92
9069,83120,11.32
9070,83121,10.31
9071,83122,11.05
9072,83123,14.55
9073,83124,10.69
9074,83125,8.89
9075,83126,5.01
9076,83127,9.47
9077,83128,9.88
9078,83129,10.69
9079,83130,9.92
9080,83131,7.95
9081,83132,6.79
9082,83133,8.97
9083,83134,7.79
9084,83135,7.58
9085,83136,12.44
9086,83137,5.61
9087,83138,6.84
9088,83139,10.52
9089,83140,9.62
9090,83141,9.8
9091,83142,11.12
9092,83143,7.95
9093,83144,11.05
9094,83145,13.99
9095,83146,11.75
9096,83147,10.8
9097,83148,12.37
9098,83149,7.68
9099,83150,4.16
9100,83151,9.6
9101,83152,6.84
9102,83153,12.59
9103,83154,11.14
9104,83155,6.33
9105,83156,4.78
9106,83157,6.25
9107,83158,8.03
9108,83159,9.93
9109,83160,8.96
9110,83161,12.28
9111,83162,10.69
9112,83163,12.01
9113,83164,10.85
9114,83165,9.95
9115,83166,9.81
9116,83167,7.95
9117,83168,11.02
9118,83169,9.88
9119,83170,11.05
9120,83171,15.77
9121,83172,12.01
9122,83173,7.47
9123,83174,9.37
9124,83175,6.84
9125,83176,9.22
9126,83177,10.45
9127,83178,9.93
9128,83179,11.55
9129,83180,9.22
9130,83181,9.54
9131,83182,11.3
9132,83183,4.14
9133,83184,11.64
9134,83185,8.56
9135,83186,7.95
9136,83187,10.85
9137,83188,6.84
9138,83189,10.3
9139,83190,8.33
9140,83191,12.3
9141,83192,9.01
9142,83193,9.07
9143,83194,9.25
9144,83195,11.6
9145,83196,11.3
9146,83197,12.3
9147,83198,10.74
9148,83199,8.69
9149,83200,10.4
9150,83201,11.0
9151,83202,9.16
9152,83203,13.93
9153,83204,7.57
9154,83205,12.01
9155,83206,14.03
9156,83207,10.31
9157,83208,7.68
9158,83209,11.72
9159,83210,7.68
9160,83211,13.15
9161,83212,8.97
9162,83213,6.21
9163,83214,11.0
9164,83215,7.79
9165,83216,6.21
9166,83217,10.62
9167,83218,9.5
9168,83219,8.49
9169,83220,12.42
9170,83221,11.19
9171,83222,9.83
9172,83223,9.58
9173,83224,12.53
9174,83225,10.69
9175,83226,11.98
9176,83227,15.92
9177,83228,8.72
9178,83229,15.89
9179,83230,12.97
9180,83231,13.44
9181,83232,16.61
9182,83233,6.84
9183,83234,5.41
9184,83235,9.37
9185,83236,7.68
9186,83237,13.99
9187,83238,10.76
9188,83239,9.37
9189,83240,7.64
9190,83241,11.75
9191,83242,9.89
9192,83243,6.73
9193,83244,10.4
9194,83245,12.53
9195,83246,10.18
9196,83247,9.8
9197,83248,11.74
9198,83249,9.54
9199,83250,4.28
9200,83251,14.18
9201,83252,7.64
9202,83253,7.47
9203,83254,9.88
9204,83255,9.32
9205,83256,9.93
9206,83257,4.14
9207,83258,10.85
9208,83259,8.53
9209,83260,9.54
9210,83261,9.36
9211,83262,9.93
9212,83263,11.31
9213,83264,9.88
9214,83265,10.45
9215,83266,9.27
9216,83267,10.69
9217,83268,15.18
9218,83269,8.03
9219,83270,10.69
9220,83271,11.21
9221,83272,6.4
9222,83273,11.87
9223,83274,9.54
9224,83275,5.71
9225,83276,10.26
9226,83277,10.9
9227,83278,9.93
9228,83279,11.3
9229,83280,12.3
9230,83281,13.41
9231,83282,7.95
9232,83283,9.88
9233,83284,11.5
9234,83285,9.96
9235,83286,10.12
9236,83287,10.5
9237,83288,14.32
9238,83289,12.91
9239,83290,9.71
9240,83291,8.49
9241,83292,10.51
9242,83293,14.03
9243,83294,12.19
9244,83295,13.51
9245,83296,8.35
9246,83297,14.02
9247,83298,10.45
9248,83299,11.76
9249,83300,8.57
9250,83301,5.08
9251,83302,9.93
9252,83303,9.88
9253,83304,7.47
9254,83305,10.51
9255,83306,6.84
9256,83307,14.03
9257,83308,11.15
9258,83309,12.36
9259,83310,13.51
9260,83311,6.84
9261,83312,9.27
9262,83313,11.3
9263,83314,14.23
9264,83315,5.55
9265,83316,11.14
9266,83317,13.89
9267,83318,4.14
9268,83319,7.47
9269,83320,11.12
9270,83321,11.75
9271,83322,6.46
9272,83323,7.68
9273,83324,11.12
9274,83325,9.12
9275,83326,11.02
9276,83327,8.72
9277,83328,11.84
9278,83329,9.6
9279,83330,10.31
9280,83331,11.12
9281,83332,10.31
9282,83333,4.14
9283,83334,9.6
9284,83335,12.1
9285,83336,11.12
9286,83337,9.23
9287,83338,10.31
9288,83339,7.95
9289,83340,10.31
9290,83341,10.31
9291,83342,6.54
9292,83343,6.84
9293,83344,9.93
9294,83345,9.8
9295,83346,9.27
9296,83347,13.84
9297,83348,10.8
9298,83349,9.37
9299,83350,6.84
9300,83351,13.75
9301,83352,9.78
9302,83353,11.02
9303,83354,9.3
9304,83355,16.19
9305,83356,9.44
9306,83357,14.49
9307,83358,4.77
9308,83359,10.83
9309,83360,8.49
9310,83361,10.69
9311,83362,10.31
9312,83363,11.69
9313,83364,8.97
9314,83365,12.16
9315,83366,6.84
9316,83367,11.75
9317,83368,10.69
9318,83369,11.14
9319,83370,11.01
9320,83371,12.07
9321,83372,13.94
9322,83373,13.4
9323,83374,8.73
9324,83375,9.89
9325,83376,10.45
9326,83377,10.88
9327,83378,8.19
9328,83379,7.79
9329,83380,12.91
9330,83381,15.5
9331,83382,10.31
9332,83383,7.74
9333,83384,10.9
9334,83385,10.31
9335,83386,7.47
9336,83387,5.58
9337,83388,12.53
9338,83389,6.73
9339,83390,10.35
9340,83391,11.14
9341,83392,9.27
9342,83393,8.52
9343,83394,9.58
9344,83395,7.47
9345,83396,8.87
9346,83397,8.54
9347,83398,13.4
9348,83399,9.67
9349,83400,16.39
9350,83401,9.89
9351,83402,10.54
9352,83403,12.09
9353,83404,14.07
9354,83405,12.53
9355,83406,11.48
9356,83407,13.51
9357,83408,13.32
9358,83409,11.32
9359,83410,8.49
9360,83411,9.88
9361,83412,12.01
9362,83413,13.28
9363,83414,7.58
9364,83415,14.03
9365,83416,11.81
9366,83417,6.46
9367,83418,7.47
9368,83419,12.35
9369,83420,12.97
9370,83421,10.31
9371,83422,9.37
9372,83423,9.61
9373,83424,10.85
9374,83425,10.26
9375,83426,11.01
9376,83427,10.26
9377,83428,9.71
9378,83429,13.18
9379,83430,7.95
9380,83431,13.41
9381,83432,10.31
9382,83433,9.6
9383,83434,8.49
9384,83435,9.6
9385,83436,10.4
9386,83437,12.17
9387,83438,9.69
9388,83439,10.85
9389,83440,16.13
9390,83441,7.58
9391,83442,10.9
9392,83443,14.29
9393,83444,10.97
9394,83445,7.58
9395,83446,8.4
9396,83447,5.56
9397,83448,11.29
9398,83449,8.03
9399,83450,6.79
9400,83451,13.15
9401,83452,9.92
9402,83453,9.14
9403,83454,6.84
9404,83455,11.21
9405,83456,11.75
9406,83457,6.84
9407,83458,10.26
9408,83459,11.19
9409,83460,7.74
9410,83461,6.21
9411,83462,7.68
9412,83463,10.94
9413,83464,12.14
9414,83465,8.03
9415,83466,4.16
9416,83467,10.47
9417,83468,10.31
9418,83469,7.73
9419,83470,6.84
9420,83471,9.33
9421,83472,10.85
9422,83473,9.71
9423,83474,10.31
9424,83475,6.84
9425,83476,8.73
9426,83477,13.15
9427,83478,9.45
9428,83479,8.4
9429,83480,10.9
9430,83481,11.14
9431,83482,7.47
9432,83483,10.31
9433,83484,6.84
9434,83485,8.19
9435,83486,14.7
9436,83487,9.33
9437,83488,7.47
9438,83489,8.46
9439,83490,11.01
9440,83491,13.29
9441,83492,7.68
9442,83493,7.58
9443,83494,13.86
9444,83495,11.14
9445,83496,9.92
9446,83497,10.31
9447,83498,12.26
9448,83499,11.21
9449,83500,7.47
9450,83501,15.62
9451,83502,7.68
9452,83503,10.64
9453,83504,9.01
9454,83505,14.46
9455,83506,12.73
9456,83507,13.15
9457,83508,7.95
9458,83509,9.33
9459,83510,11.01
9460,83511,10.94
9461,83512,11.01
9462,83513,6.11
9463,83514,13.75
9464,83515,12.95
9465,83516,11.32
9466,83517,6.79
9467,83518,7.57
9468,83519,11.3
9469,83520,11.75
9470,83521,10.24
9471,83522,12.43
9472,83523,7.47
9473,83524,10.69
9474,83525,9.75
9475,83526,11.3
9476,83527,9.28
9477,83528,9.8
9478,83529,4.14
9479,83530,7.47
9480,83531,7.58
9481,83532,11.84
9482,83533,12.28
9483,83534,8.98
9484,83535,11.32
9485,83536,10.69
9486,83537,6.84
9487,83538,10.31
9488,83539,9.88
9489,83540,13.37
9490,83541,11.75
9491,83542,7.47
9492,83543,10.69
9493,83544,11.54
9494,83545,9.3
9495,83546,9.6
9496,83547,9.44
9497,83548,10.31
9498,83549,10.15
9499,83550,11.12
9500,83551,9.45
9501,83552,6.84
9502,83553,11.91
9503,83554,10.31
9504,83555,11.74
9505,83556,10.31
9506,83557,11.75
9507,83558,9.54
9508,83559,10.45
9509,83560,9.02
9510,83561,7.47
9511,83562,5.61
9512,83563,11.14
9513,83564,11.74
9514,83565,13.6
9515,83566,6.84
9516,83567,6.67
9517,83568,10.9
9518,83569,8.89
9519,83570,8.79
9520,83571,8.89
9521,83572,11.05
9522,83573,11.14
9523,83574,10.31
9524,83575,10.31
9525,83576,7.58
9526,83577,8.37
9527,83578,9.33
9528,83579,9.91
9529,83580,9.6
9530,83581,11.14
9531,83582,5.44
9532,83583,8.89
9533,83584,9.12
9534,83585,10.5
9535,83586,12.01
9536,83587,9.54
9537,83588,8.49
9538,83589,10.69
9539,83590,11.3
9540,83591,6.84
9541,83592,10.8
9542,83593,7.68
9543,83594,7.47
9544,83595,11.75
9545,83596,12.43
9546,83597,9.76
9547,83598,10.31
9548,83599,10.94
9549,83600,11.14
9550,83601,10.94
9551,83602,6.79
9552,83603,10.03
9553,83604,9.32
9554,83605,11.32
9555,83606,5.28
9556,83607,11.28
9557,83608,9.19
9558,83609,11.14
9559,83610,13.4
9560,83611,9.75
9561,83612,12.7
9562,83613,9.54
9563,83614,10.31
9564,83615,7.47
9565,83616,11.18
9566,83617,11.3
9567,83618,9.88
9568,83619,9.6
9569,83620,10.46
9570,83621,13.4
9571,83622,8.35
9572,83623,8.52
9573,83624,12.85
9574,83625,6.46
9575,83626,11.12
9576,83627,10.85
9577,83628,8.33
9578,83629,15.74
9579,83630,11.84
9580,83631,6.67
9581,83632,7.58
9582,83633,8.03
9583,83634,14.33
9584,83635,8.46
9585,83636,12.21
9586,83637,10.45
9587,83638,12.43
9588,83639,11.32
9589,83640,11.75
9590,83641,4.22
9591,83642,13.64
9592,83643,12.43
9593,83644,11.75
9594,83645,13.32
9595,83646,15.36
9596,83647,10.76
9597,83648,9.93
9598,83649,11.74
9599,83650,9.98
9600,83651,12.01
9601,83652,9.04
9602,83653,10.09
9603,83654,11.15
9604,83655,6.4
9605,83656,8.68
9606,83657,9.65
9607,83658,5.98
9608,83659,10.6
9609,83660,11.02
9610,83661,6.84
9611,83662,11.68
9612,83663,9.34
9613,83664,16.81
9614,83665,12.75
9615,83666,12.3
9616,83667,12.57
9617,83668,12.25
9618,83669,8.03
9619,83670,7.47
9620,83671,11.92
9621,83672,12.0
9622,83673,6.79
9623,83674,9.01
9624,83675,9.88
9625,83676,11.84
9626,83677,9.68
9627,83678,11.03
9628,83679,10.97
9629,83680,10.31
9630,83681,9.11
9631,83682,7.47
9632,83683,8.42
9633,83684,10.26
9634,83685,11.75
9635,83686,12.67
9636,83687,7.68
9637,83688,11.01
9638,83689,12.14
9639,83690,9.51
9640,83691,9.61
9641,83692,7.47
9642,83693,12.31
9643,83694,12.26
9644,83695,9.4
9645,83696,11.84
9646,83697,9.92
9647,83698,7.58
9648,83699,8.53
9649,83700,10.31
9650,83701,10.98
9651,83702,10.62
9652,83703,8.53
9653,83704,10.15
9654,83705,9.23
9655,83706,12.7
9656,83707,9.32
9657,83708,7.47
9658,83709,11.12
9659,83710,9.8
9660,83711,8.57
9661,83712,11.12
9662,83713,7.47
9663,83714,7.58
9664,83715,6.84
9665,83716,7.95
9666,83717,9.54
9667,83718,10.97
9668,83719,9.54
9669,83720,8.53
9670,83721,16.61
9671,83722,9.8
9672,83723,12.01
9673,83724,10.6
9674,83725,9.6
9675,83726,4.76
9676,83727,12.43
9677,83728,10.3
9678,83729,7.95
9679,83730,9.89
9680,83731,10.31
9681,83732,10.4
9682,83733,9.16
9683,83734,9.38
9684,83735,11.14
9685,83736,9.89
9686,83737,11.27
9687,83738,12.47
9688,83739,9.54
9689,83740,11.36
9690,83741,8.03
9691,83742,8.35
9692,83743,13.32
9693,83744,12.01
9694,83745,6.84
9695,83746,12.13
9696,83747,11.84
9697,83748,12.32
9698,83749,8.88
9699,83750,5.01
9700,83751,15.49
9701,83752,6.25
9702,83753,7.68
9703,83754,9.77
9704,83755,9.47
9705,83756,10.76
9706,83757,12.76
9707,83758,12.73
9708,83759,11.84
9709,83760,13.94
9710,83761,9.14
9711,83762,4.7
9712,83763,13.51
9713,83764,11.36
9714,83765,10.86
9715,83766,9.22
9716,83767,11.48
9717,83768,9.8
9718,83769,8.89
9719,83770,11.14
9720,83771,16.37
9721,83772,8.35
9722,83773,9.6
9723,83774,12.33
9724,83775,7.95
9725,83776,7.47
9726,83777,13.09
9727,83778,10.31
9728,83779,13.51
9729,83780,12.26
9730,83781,11.89
9731,83782,10.31
9732,83783,10.69
9733,83784,9.65
9734,83785,10.51
9735,83786,6.84
9736,83787,9.47
9737,83788,10.85
9738,83789,8.93
9739,83790,9.01
9740,83791,13.54
9741,83792,11.14
9742,83793,10.61
9743,83794,11.75
9744,83795,10.31
9745,83796,8.96
9746,83797,12.19
9747,83798,6.03
9748,83799,9.54
9749,83800,4.74
9750,83801,7.58
9751,83802,7.68
9752,83803,9.47
9753,83804,9.93
9754,83805,11.32
9755,83806,11.3
9756,83807,13.08
9757,83808,11.88
9758,83809,11.0
9759,83810,10.9
9760,83811,9.37
9761,83812,12.09
9762,83813,14.03
9763,83814,7.68
9764,83815,9.37
9765,83816,8.53
9766,83817,9.8
9767,83818,15.92
9768,83819,10.62
9769,83820,10.69
9770,83821,7.58
9771,83822,11.93
9772,83823,7.68
9773,83824,8.39
9774,83825,10.85
9775,83826,8.89
9776,83827,10.45
9777,83828,12.23
9778,83829,11.14
9779,83830,12.21
9780,83831,6.84
9781,83832,7.95
9782,83833,7.58
9783,83834,12.73
9784,83835,10.74
9785,83836,10.51
9786,83837,11.14
9787,83838,6.33
9788,83839,16.87
9789,83840,11.74
9790,83841,7.79
9791,83842,6.84
9792,83843,6.25
9793,83844,9.33
9794,83845,11.82
9795,83846,5.75
9796,83847,9.97
9797,83848,12.85
9798,83849,11.75
9799,83850,9.22
9800,83851,10.69
9801,83852,10.69
9802,83853,10.09
9803,83854,9.34
9804,83855,13.46
9805,83856,9.22
9806,83857,11.36
9807,83858,10.31
9808,83859,11.81
9809,83860,11.82
9810,83861,8.81
9811,83862,10.39
9812,83863,9.47
9813,83864,7.47
9814,83865,14.03
9815,83866,10.31
9816,83867,9.33
9817,83868,12.7
9818,83869,8.03
9819,83870,6.73
9820,83871,6.84
9821,83872,7.68
9822,83873,6.73
9823,83874,9.27
9824,83875,11.14
9825,83876,11.14
9826,83877,7.58
9827,83878,10.6
9828,83879,10.31
9829,83880,6.84
9830,83881,9.23
9831,83882,7.74
9832,83883,16.77
9833,83884,10.29
9834,83885,13.4
9835,83886,10.69
9836,83887,10.31
9837,83888,6.32
9838,83889,9.47
9839,83890,5.51
9840,83891,8.53
9841,83892,11.84
9842,83893,7.79
9843,83894,7.95
9844,83895,10.85
9845,83896,12.85
9846,83897,11.75
9847,83898,13.32
9848,83899,13.4
9849,83900,13.15
9850,83901,7.68
9851,83902,6.79
9852,83903,14.03
9853,83904,10.67
9854,83905,10.31
9855,83906,10.69
9856,83907,9.45
9857,83908,6.84
9858,83909,12.09
9859,83910,13.51
9860,83911,4.87
9861,83912,7.53
9862,83913,11.3
9863,83914,13.2
9864,83915,9.54
9865,83916,7.47
9866,83917,9.78
9867,83918,9.27
9868,83919,9.37
9869,83920,10.31
9870,83921,7.68
9871,83922,12.67
9872,83923,7.79
9873,83924,12.77
9874,83925,9.88
9875,83926,9.54
9876,83927,11.1
9877,83928,7.58
9878,83929,7.68
9879,83930,10.31
9880,83931,10.83
9881,83932,11.12
9882,83933,11.01
9883,83934,11.3
9884,83935,9.3
9885,83936,9.97
9886,83937,10.85
9887,83938,9.54
9888,83939,10.31
9889,83940,11.12
9890,83941,8.87
9891,83942,10.98
